fight_url,event_date,split,as_of_date,winner_encoded,market_prob_f1,market_prob_f2,diff_age,diff_losses_12,diff_losses_14,diff_losses_11,td_def_r5_12_f_1,str_def_7_f_1,diff_sapm_5,diff_str_def_11,diff_td_avg_6,diff_losses_10,diff_finish_losses_7,diff_sapm_9,sapm_12_f_1,ctrl_ratio_12_f_1,diff_sapm_6,sapm_7_f_1,diff_ctrl_ratio_r3_10,ctrl_ratio_9_f_1,diff_slpm_15,slpm_r4_5_f_1
http://ufcstats.com/fight-details/39417b7d07c2fd83,2026-05-16 00:00:00+00:00,train,2026-05-16,0,0.7390562819783969,0.30516431924882625,3.0,0.0,0.0,0.0,,0.4568690095846646,-3.94811320754717,-0.09080283077010254,-0.1509433962264151,0.0,-1.0,-3.94811320754717,3.75,2.955882352941176,-3.94811320754717,3.75,-15.676923076923076,2.955882352941176,0.587680355160932,
http://ufcstats.com/fight-details/a6ec8573a9d38c51,2026-05-16 00:00:00+00:00,train,2026-05-16,0,,,2.0,1.0,1.0,1.0,,0.5918367346938775,-1.5464108089250521,0.09530895691609975,-0.0571618500972397,1.0,-1.0,-1.5464108089250521,3.3384853168469864,11.499227202472953,-1.5464108089250521,3.3384853168469864,13.548823866896157,11.499227202472953,-1.4998294725277206,
http://ufcstats.com/fight-details/48cb604345f11766,2026-05-16 00:00:00+00:00,train,2026-05-16,1,0.6078343088698785,0.43583535108958843,-2.0,4.0,5.0,4.0,,0.561822125813449,0.9986051723550342,-0.02310372527857041,-0.05248893840932076,3.0,-2.0,-0.07296743182661247,2.864450127877238,11.662404092071611,0.5614380389908988,3.11088295687885,-17.984615384615388,10.51276974856464,-0.6663200568420335,
http://ufcstats.com/fight-details/fc1266e2892ed111,2026-05-16 00:00:00+00:00,train,2026-05-16,1,0.6202290076335878,0.42784268553562615,4.0,2.0,2.0,2.0,,0.5490196078431373,-0.11673591491916913,0.04137894625699512,-0.07740969869719418,2.0,2.0,-0.3274968970845249,4.704545454545455,11.607954545454547,-0.3151165669423879,4.728726442033124,-3.7369261477045903,11.607954545454547,0.2468052635578415,
http://ufcstats.com/fight-details/e4aa608124896794,2026-05-16 00:00:00+00:00,train,2026-05-16,1,0.5556658067076802,0.49435028248587587,3.0,1.0,1.0,1.0,,0.5454545454545454,0.648399202874308,0.062130593864340056,-0.11428571428571425,1.0,-1.0,0.7589356641392224,3.168715984680508,5.859705704495061,1.398616687610466,4.153929149433555,-8.788861386138613,4.629805732916723,-0.9095126937408469,2.4
